file 1	file 2	# same commits	# commits file 1	# commits file 2
tools/migrations/26-02-26--add_max_streak_to_user_language.sql	tools/migrations/26-02-24-c--add_username.sql	1	7	3
zeeguu/api/endpoints/translation.py	zeeguu/api/endpoints/user.py	1	137	101
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/api/endpoints/article_upload.py	1	17	11
zeeguu/core/model/exercise_outcome.py	zeeguu/core/friends/listeners.py	1	16	13
zeeguu/core/badges/__init__.py	zeeguu/core/account_management/user_account_creation.py	1	6	51
zeeguu/core/leaderboards/leaderboards.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	16	86
zeeguu/api/endpoints/activity_tracking.py	tools/migrations/26-03-13--add_user_avatar.sql	1	34	5
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	10	25
zeeguu/core/model/user_badge_progress.py	zeeguu/core/leaderboards/__init__.py	1	9	3
zeeguu/core/badges/__init__.py	zeeguu/core/account_management/user_account_deletion.py	1	6	26
zeeguu/core/friends/__init__.py	zeeguu/api/endpoints/leaderboards.py	1	4	13
zeeguu/core/friends/listeners.py	zeeguu/core/account_management/user_account_creation.py	1	13	51
zeeguu/core/model/user_word.py	tools/migrations/26-03-13--add_user_avatar.sql	1	58	5
zeeguu/core/badges/badge_progress.py	zeeguu/api/endpoints/daily_streak.py	1	26	58
zeeguu/api/endpoints/accounts.py	tools/migrations/26-03-13--add_user_avatar.sql	1	37	5
zeeguu/core/account_management/user_account_deletion.py	tools/migrations/26-02-24-a--add_username.sql	1	26	6
zeeguu/core/model/friendship.py	tools/migrations/26-02-19-a--add_badges.sql	1	9	10
zeeguu/core/leaderboards/__init__.py	zeeguu/core/friends/__init__.py	1	3	4
zeeguu/core/model/user_badge_progress.py	zeeguu/core/badges/__init__.py	1	9	6
zeeguu/core/model/user_word.py	tools/migrations/26-02-24-c--add_username.sql	1	58	3
zeeguu/api/endpoints/user_languages.py	tools/migrations/26-02-24-b--add_username.py	1	12	16
zeeguu/core/events/__init__.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	4	3
zeeguu/core/leaderboards/leaderboards.py	zeeguu/api/endpoints/exercises.py	1	16	72
zeeguu/api/endpoints/bookmarks_and_words.py	zeeguu/core/model/user_language.py	1	77	60
zeeguu/core/leaderboards/__init__.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	3	11
zeeguu/api/endpoints/reading_sessions.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	20	4
zeeguu/core/model/user_badge.py	zeeguu/api/endpoints/leaderboards.py	1	5	13
zeeguu/api/endpoints/user_languages.py	zeeguu/api/endpoints/daily_streak.py	1	12	58
zeeguu/api/app.py	tools/migrations/26-02-24-b--add_username.py	1	78	16
zeeguu/api/endpoints/exercises.py	zeeguu/api/endpoints/daily_streak.py	1	72	58
zeeguu/core/account_management/user_account_creation.py	tools/migrations/26-02-24-a--add_username.sql	1	51	6
zeeguu/core/friends/__init__.py	zeeguu/api/endpoints/exercises.py	1	4	72
zeeguu/core/model/user_exercise_session.py	zeeguu/api/endpoints/generated_examples.py	1	34	35
tools/migrations/26-04-11--add_user_timezone.sql	zeeguu/api/endpoints/__init__.py	1	3	51
zeeguu/api/endpoints/activity_tracking.py	zeeguu/api/endpoints/__init__.py	1	34	51
zeeguu/core/model/exercise_outcome.py	zeeguu/core/friends/__init__.py	1	16	4
zeeguu/core/badges/__init__.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	6	3
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/leaderboards.py	1	16	13
zeeguu/core/model/user_badge_progress.py	zeeguu/api/endpoints/__init__.py	1	9	51
zeeguu/core/model/user_word.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	58	3
zeeguu/api/endpoints/reading_sessions.py	zeeguu/api/endpoints/__init__.py	1	20	51
zeeguu/core/user_feature_toggles.py	zeeguu/api/endpoints/daily_streak.py	1	51	58
zeeguu/core/model/friend_request.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	43	3
zeeguu/core/model/badge_category.py	zeeguu/api/endpoints/user.py	1	4	101
zeeguu/core/model/user_word.py	zeeguu/core/model/user.py	1	58	206
zeeguu/core/util/time.py	zeeguu/api/endpoints/generated_examples.py	1	16	35
zeeguu/api/endpoints/daily_streak.py	zeeguu/api/endpoints/activity_tracking.py	1	58	34
zeeguu/api/endpoints/article_upload.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	11	86
zeeguu/api/endpoints/translation.py	tools/migrations/26-03-13--add_user_avatar.sql	1	137	5
zeeguu/core/model/friend_request.py	zeeguu/core/model/exercise_outcome.py	1	43	16
zeeguu/api/endpoints/article_upload.py	zeeguu/api/endpoints/generated_examples.py	1	11	35
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/reading_sessions.py	1	11	20
zeeguu/core/model/user_badge_progress.py	zeeguu/api/endpoints/activity_tracking.py	1	9	34
zeeguu/core/model/exercise_outcome.py	zeeguu/core/model/daily_audio_lesson.py	1	16	28
zeeguu/core/account_management/user_account_creation.py	zeeguu/api/endpoints/leaderboards.py	1	51	13
zeeguu/core/model/user_language.py	zeeguu/core/model/badge_category.py	1	60	4
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/core/model/user_avatar.py	1	39	15
zeeguu/core/model/exercise_outcome.py	zeeguu/core/events/__init__.py	1	16	4
zeeguu/api/endpoints/translation.py	zeeguu/api/endpoints/accounts.py	1	137	37
zeeguu/api/endpoints/user_languages.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	12	11
zeeguu/core/model/user_exercise_session.py	zeeguu/api/endpoints/daily_streak.py	1	34	58
zeeguu/core/model/user_browsing_session.py	zeeguu/core/model/__init__.py	1	9	127
zeeguu/core/audio_lessons/daily_lesson_generator.py	tools/migrations/26-02-24-a--add_username.sql	1	86	6
zeeguu/core/model/user_badge.py	zeeguu/core/account_management/user_account_creation.py	1	5	51
tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	zeeguu/api/endpoints/user.py	1	4	101
zeeguu/core/llm_services/simplification_service.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	17	25
zeeguu/api/endpoints/daily_streak.py	tools/migrations/26-02-19-a--add_badges.sql	1	58	10
zeeguu/core/account_management/user_account_creation.py	zeeguu/api/endpoints/user_languages.py	1	51	12
zeeguu/core/model/user_badge.py	zeeguu/api/endpoints/user_languages.py	1	5	12
zeeguu/api/endpoints/leaderboards.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	13	3
zeeguu/core/friends/listeners.py	zeeguu/api/endpoints/accounts.py	1	13	37
zeeguu/core/model/friendship.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	9	11
zeeguu/core/model/user_language.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	60	7
zeeguu/core/model/badge.py	tools/migrations/26-02-24-friendship_system.sql	1	23	35
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/core/model/user.py	1	11	206
zeeguu/core/model/__init__.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	127	7
zeeguu/core/model/user_badge_progress.py	zeeguu/api/endpoints/leaderboards.py	1	9	13
zeeguu/core/model/user_word.py	zeeguu/core/account_management/user_account_creation.py	1	58	51
zeeguu/core/model/user_word.py	zeeguu/core/account_management/user_account_deletion.py	1	58	26
zeeguu/core/model/user_badge_progress.py	tools/migrations/26-02-24-a--add_username.sql	1	9	6
zeeguu/api/endpoints/browsing_sessions.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	10	25
zeeguu/api/endpoints/friends.py	zeeguu/api/endpoints/__init__.py	1	85	51
zeeguu/api/endpoints/generated_examples.py	zeeguu/api/endpoints/user.py	1	35	101
zeeguu/api/endpoints/leaderboards.py	zeeguu/api/endpoints/__init__.py	1	13	51
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/exercise_sessions.py	1	10	17
zeeguu/core/model/badge.py	tools/migrations/26-02-24-a--add_username.sql	1	23	6
zeeguu/core/leaderboards/leaderboards.py	zeeguu/api/endpoints/__init__.py	1	16	51
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/__init__.py	1	11	51
zeeguu/api/endpoints/helpers/activity_sessions.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	25	3
zeeguu/core/model/user_avatar.py	zeeguu/api/endpoints/__init__.py	1	15	51
zeeguu/core/user_feature_toggles.py	zeeguu/core/model/daily_audio_lesson.py	1	51	28
zeeguu/api/endpoints/user_articles.py	zeeguu/core/model/article.py	1	51	188
tools/migrations/26-02-26--add_max_streak_to_user_language.sql	tools/migrations/26-02-24-a--add_username.sql	1	7	6
zeeguu/core/account_management/user_account_deletion.py	zeeguu/api/endpoints/translation.py	1	26	137
zeeguu/core/util/time.py	zeeguu/core/model/article_upload.py	1	16	9
zeeguu/api/endpoints/user_languages.py	zeeguu/api/endpoints/accounts.py	1	12	37
zeeguu/core/model/friendship.py	tools/migrations/26-02-24-b--add_username.py	1	9	16
zeeguu/core/model/user_language.py	tools/migrations/26-03-13--add_user_avatar.sql	1	60	5
zeeguu/core/model/user_browsing_session.py	zeeguu/core/model/audio_lesson_dialogue.py	1	9	11
zeeguu/api/app.py	tools/migrations/26-02-24-a--add_username.sql	1	78	6
zeeguu/core/badges/__init__.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	6	86
tools/migrations/26-04-11--add_user_timezone.sql	zeeguu/core/model/user.py	1	3	206
zeeguu/core/model/friend_request.py	zeeguu/api/endpoints/user_languages.py	1	43	12
zeeguu/core/badges/__init__.py	zeeguu/api/endpoints/user.py	1	6	101
zeeguu/core/llm_services/simplification_service.py	zeeguu/api/endpoints/daily_streak.py	1	17	58
zeeguu/core/model/user_badge_progress.py	zeeguu/api/app.py	1	9	78
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/article_upload.py	1	9	11
zeeguu/core/util/time.py	zeeguu/api/endpoints/browsing_sessions.py	1	16	10
tools/migrations/26-03-13--add_user_avatar.sql	tools/migrations/26-02-19-b--insert_default_badges.sql	1	5	11
zeeguu/core/model/exercise_outcome.py	zeeguu/core/friends/friend_streak.py	1	16	3
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/article_upload.py	1	10	11
tools/migrations/26-02-26--add_max_streak_to_user_language.sql	zeeguu/api/endpoints/badges.py	1	7	53
zeeguu/core/badges/__init__.py	zeeguu/api/endpoints/leaderboards.py	1	6	13
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	11	77
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/core/llm_services/simplification_and_classification.py	1	11	21
zeeguu/core/model/friendship.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	9	3
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/api/endpoints/__init__.py	1	17	51
zeeguu/core/model/user_browsing_session.py	zeeguu/core/llm_services/simplification_and_classification.py	1	9	21
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/core/model/__init__.py	1	17	127
zeeguu/core/model/article_upload.py	tools/migrations/26-04-11--add_user_timezone.sql	1	9	3
zeeguu/core/model/friend_request.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	43	25
zeeguu/core/model/exercise_outcome.py	zeeguu/api/app.py	1	16	78
zeeguu/core/model/user_avatar.py	zeeguu/core/leaderboards/__init__.py	1	15	3
zeeguu/core/model/daily_audio_lesson.py	zeeguu/api/endpoints/user.py	1	28	101
zeeguu/core/model/daily_audio_lesson.py	zeeguu/api/endpoints/activity_tracking.py	1	28	34
zeeguu/core/model/user_browsing_session.py	zeeguu/core/model/user_language.py	1	9	60
zeeguu/core/llm_services/simplification_service.py	zeeguu/api/endpoints/generated_examples.py	1	17	35
zeeguu/api/app.py	tools/migrations/26-03-13--add_user_avatar.sql	1	78	5
zeeguu/api/endpoints/user_languages.py	zeeguu/api/endpoints/__init__.py	1	12	51
zeeguu/core/account_management/user_account_creation.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	51	7
zeeguu/core/model/badge_category.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	4	7
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	5	25
zeeguu/api/endpoints/translation.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	137	3
zeeguu/api/endpoints/bookmarks_and_words.py	tools/migrations/26-04-14--add_article_upload.sql	1	77	3
zeeguu/api/app.py	tools/migrations/26-02-24-c--add_username.sql	1	78	3
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	5	77
zeeguu/core/model/user_avatar.py	tools/migrations/26-02-24-c--add_username.sql	1	15	3
tools/migrations/26-04-11--add_user_timezone.sql	zeeguu/api/endpoints/daily_streak.py	1	3	58
zeeguu/core/model/badge_category.py	zeeguu/api/endpoints/user_languages.py	1	4	12
zeeguu/api/endpoints/user_watching_session.py	zeeguu/core/model/__init__.py	1	10	127
zeeguu/core/util/time.py	zeeguu/core/model/audio_lesson_dialogue.py	1	16	11
zeeguu/core/model/friendship.py	zeeguu/api/endpoints/accounts.py	1	9	37
zeeguu/api/endpoints/article_upload.py	zeeguu/api/endpoints/daily_streak.py	1	11	58
zeeguu/api/endpoints/leaderboards.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	13	11
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	17	77
zeeguu/core/model/user_avatar.py	zeeguu/core/leaderboards/leaderboards.py	1	15	16
zeeguu/core/model/audio_lesson_dialogue.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	11	4
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/core/model/daily_audio_lesson.py	1	39	28
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/exercise_sessions.py	1	11	17
zeeguu/core/model/user_language.py	zeeguu/api/endpoints/user_languages.py	1	60	12
zeeguu/core/model/user_badge.py	zeeguu/api/endpoints/daily_streak.py	1	5	58
tools/migrations/26-04-11--add_user_timezone.sql	zeeguu/api/endpoints/generated_examples.py	1	3	35
zeeguu/api/endpoints/accounts.py	zeeguu/api/app.py	1	37	78
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/browsing_sessions.py	1	5	10
zeeguu/core/model/user_avatar.py	zeeguu/core/friends/friend_streak.py	1	15	3
zeeguu/api/endpoints/article_upload.py	zeeguu/core/model/user.py	1	11	206
zeeguu/api/endpoints/user_languages.py	tools/migrations/26-03-13--add_user_avatar.sql	1	12	5
zeeguu/core/user_feature_toggles.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	51	25
zeeguu/core/account_management/user_account_deletion.py	zeeguu/api/endpoints/activity_tracking.py	1	26	34
zeeguu/api/endpoints/user_languages.py	tools/migrations/26-02-19-a--add_badges.sql	1	12	10
zeeguu/api/endpoints/generated_examples.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	35	25
zeeguu/core/friends/__init__.py	zeeguu/api/endpoints/accounts.py	1	4	37
zeeguu/core/leaderboards/leaderboards.py	zeeguu/api/endpoints/activity_tracking.py	1	16	34
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/__init__.py	1	10	51
zeeguu/api/endpoints/user_watching_session.py	tools/migrations/26-04-14--add_article_upload.sql	1	10	3
zeeguu/core/llm_services/simplification_and_classification.py	zeeguu/api/endpoints/daily_streak.py	1	21	58
zeeguu/core/model/friend_request.py	zeeguu/api/endpoints/accounts.py	1	43	37
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/core/model/user_language.py	1	17	60
zeeguu/core/events/__init__.py	zeeguu/api/endpoints/friends.py	1	4	85
zeeguu/core/model/user_word.py	zeeguu/core/leaderboards/leaderboards.py	1	58	16
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	10	77
zeeguu/core/model/article_upload.py	zeeguu/core/model/user_language.py	1	9	60
zeeguu/api/endpoints/accounts.py	zeeguu/api/endpoints/user.py	1	37	101
zeeguu/core/model/__init__.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	127	3
zeeguu/core/model/friendship.py	zeeguu/api/endpoints/exercises.py	1	9	72
zeeguu/core/leaderboards/__init__.py	zeeguu/core/friends/listeners.py	1	3	13
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	39	7
zeeguu/core/friends/friend_streak.py	tools/migrations/26-03-13--add_user_avatar.sql	1	3	5
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/account_management/user_account_creation.py	1	28	51
zeeguu/core/model/user_avatar.py	zeeguu/core/model/daily_audio_lesson.py	1	15	28
zeeguu/core/util/time.py	tools/migrations/26-04-11--add_user_timezone.sql	1	16	3
zeeguu/core/badges/listeners.py	zeeguu/api/endpoints/exercises.py	1	21	72
zeeguu/core/model/user_badge.py	zeeguu/core/model/daily_audio_lesson.py	1	5	28
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/daily_streak.py	1	11	58
zeeguu/core/model/article.py	zeeguu/core/llm_services/anthropic_service.py	1	188	5
zeeguu/core/model/user_language.py	zeeguu/core/model/daily_audio_lesson.py	1	60	28
zeeguu/core/friends/__init__.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	4	7
zeeguu/core/badges/__init__.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	6	25
zeeguu/core/model/article_upload.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	9	77
zeeguu/api/endpoints/translation.py	tools/migrations/26-02-24-c--add_username.sql	1	137	3
zeeguu/core/badges/listeners.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	21	7
zeeguu/core/util/time.py	zeeguu/core/model/user.py	1	16	206
zeeguu/api/endpoints/user_languages.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	12	25
zeeguu/api/endpoints/listening_sessions.py	zeeguu/core/model/user.py	1	14	206
zeeguu/core/user_feature_toggles.py	zeeguu/core/friends/__init__.py	1	51	4
zeeguu/core/badges/__init__.py	zeeguu/api/endpoints/__init__.py	1	6	51
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/exercises.py	1	16	72
zeeguu/core/model/user_avatar.py	zeeguu/core/events/__init__.py	1	15	4
zeeguu/core/user_feature_toggles.py	zeeguu/api/endpoints/user_languages.py	1	51	12
zeeguu/core/badges/listeners.py	zeeguu/api/endpoints/__init__.py	1	21	51
tools/migrations/26-04-14--add_article_upload.sql	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	3	86
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	9	25
zeeguu/core/model/user_avatar.py	tools/migrations/26-03-13--add_user_avatar.sql	1	15	5
zeeguu/api/endpoints/translation.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	137	7
zeeguu/api/endpoints/friends.py	zeeguu/api/app.py	1	85	78
zeeguu/core/model/badge.py	zeeguu/api/endpoints/friends.py	1	23	85
zeeguu/api/endpoints/browsing_sessions.py	zeeguu/api/endpoints/generated_examples.py	1	10	35
zeeguu/core/model/user_exercise_session.py	zeeguu/core/model/__init__.py	1	34	127
zeeguu/api/endpoints/browsing_sessions.py	zeeguu/api/endpoints/article_upload.py	1	10	11
zeeguu/api/endpoints/reading_sessions.py	zeeguu/api/endpoints/exercise_sessions.py	1	20	17
zeeguu/api/endpoints/article.py	zeeguu/core/user_feature_toggles.py	1	61	51
zeeguu/core/llm_services/simplification_service.py	zeeguu/core/llm_services/anthropic_service.py	1	17	5
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/model/badge.py	1	28	23
zeeguu/core/model/friendship.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	9	25
zeeguu/core/llm_services/anthropic_service.py	tools/migrations/26-04-14--add_article_upload.sql	1	5	3
zeeguu/api/endpoints/exercises.py	zeeguu/api/endpoints/user.py	1	72	101
zeeguu/core/friends/friend_streak.py	zeeguu/api/endpoints/user_languages.py	1	3	12
zeeguu/core/audio_lessons/daily_lesson_generator.py	tools/migrations/26-02-24-c--add_username.sql	1	86	3
zeeguu/core/model/exercise_outcome.py	zeeguu/core/account_management/user_account_creation.py	1	16	51
zeeguu/api/endpoints/reading_sessions.py	zeeguu/api/endpoints/browsing_sessions.py	1	20	10
zeeguu/api/endpoints/exercises.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	72	7
tools/migrations/26-04-15--update_user_name_email_collation.sql	zeeguu/api/endpoints/user.py	1	3	101
zeeguu/core/llm_services/simplification_and_classification.py	zeeguu/api/endpoints/generated_examples.py	1	21	35
zeeguu/core/badges/badge_progress.py	zeeguu/api/endpoints/exercises.py	1	26	72
zeeguu/core/leaderboards/__init__.py	zeeguu/core/friends/friend_streak.py	1	3	3
zeeguu/core/model/user_badge.py	zeeguu/core/leaderboards/leaderboards.py	1	5	16
tools/migrations/26-04-14--add_article_upload.sql	tools/migrations/26-04-11--add_user_timezone.sql	1	3	3
zeeguu/api/endpoints/bookmarks_and_words.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	77	25
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/browsing_sessions.py	1	11	10
zeeguu/core/model/badge.py	zeeguu/core/leaderboards/leaderboards.py	1	23	16
zeeguu/api/endpoints/reading_sessions.py	tools/migrations/26-04-14--add_article_upload.sql	1	20	3
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/listening_sessions.py	1	9	14
zeeguu/core/llm_services/simplification_and_classification.py	zeeguu/api/endpoints/browsing_sessions.py	1	21	10
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/browsing_sessions.py	1	10	10
zeeguu/api/endpoints/user_languages.py	zeeguu/api/endpoints/exercises.py	1	12	72
zeeguu/core/user_feature_toggles.py	zeeguu/api/endpoints/__init__.py	1	51	51
zeeguu/core/user_feature_toggles.py	zeeguu/api/endpoints/leaderboards.py	1	51	13
zeeguu/core/model/badge.py	tools/migrations/26-03-13--add_user_avatar.sql	1	23	5
zeeguu/core/model/friendship.py	tools/migrations/26-02-24-a--add_username.sql	1	9	6
tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	zeeguu/api/endpoints/__init__.py	1	4	51
zeeguu/core/model/exercise_outcome.py	zeeguu/core/model/badge.py	1	16	23
zeeguu/api/endpoints/daily_streak.py	tools/migrations/26-03-13--add_user_avatar.sql	1	58	5
zeeguu/core/model/badge.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	23	3
zeeguu/core/model/badge.py	zeeguu/api/endpoints/user.py	1	23	101
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	17	86
zeeguu/core/friends/friend_streak.py	tools/migrations/26-02-24-c--add_username.sql	1	3	3
zeeguu/api/endpoints/browsing_sessions.py	zeeguu/core/model/user_language.py	1	10	60
tools/migrations/26-04-11--add_user_timezone.sql	zeeguu/core/model/user_language.py	1	3	60
zeeguu/core/friends/friend_streak.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	3	25
zeeguu/api/endpoints/generated_examples.py	zeeguu/core/model/__init__.py	1	35	127
zeeguu/api/endpoints/leaderboards.py	zeeguu/api/endpoints/activity_tracking.py	1	13	34
zeeguu/core/model/user_browsing_session.py	tools/migrations/26-04-14--add_article_upload.sql	1	9	3
zeeguu/core/friends/friend_streak.py	zeeguu/api/endpoints/translation.py	1	3	137
tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	zeeguu/core/model/user_language.py	1	4	60
zeeguu/core/friends/listeners.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	13	25
zeeguu/core/model/user_word.py	zeeguu/core/model/badge_category.py	1	58	4
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/core/model/__init__.py	1	11	127
zeeguu/api/endpoints/accounts.py	tools/migrations/26-02-24-a--add_username.sql	1	37	6
zeeguu/api/endpoints/exercises.py	tools/migrations/26-02-24-a--add_username.sql	1	72	6
zeeguu/core/model/user_badge.py	zeeguu/core/model/badge_category.py	1	5	4
tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	zeeguu/api/endpoints/daily_streak.py	1	4	58
zeeguu/core/llm_services/anthropic_service.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	5	4
zeeguu/core/leaderboards/__init__.py	zeeguu/core/account_management/user_account_creation.py	1	3	51
zeeguu/core/account_management/user_account_deletion.py	zeeguu/api/endpoints/user_languages.py	1	26	12
zeeguu/core/llm_services/simplification_and_classification.py	zeeguu/core/llm_services/anthropic_service.py	1	21	5
zeeguu/api/endpoints/exercises.py	zeeguu/api/endpoints/accounts.py	1	72	37
tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	zeeguu/core/model/__init__.py	1	4	127
zeeguu/api/endpoints/__init__.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	51	11
zeeguu/core/model/user_exercise_session.py	zeeguu/api/endpoints/article_upload.py	1	34	11
zeeguu/core/friends/listeners.py	tools/migrations/26-02-24-c--add_username.sql	1	13	3
zeeguu/core/events/__init__.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	4	7
zeeguu/api/endpoints/__init__.py	tools/migrations/26-02-24-b--add_username.py	1	51	16
zeeguu/core/user_feature_toggles.py	zeeguu/core/account_management/user_account_deletion.py	1	51	26
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/api/endpoints/generated_examples.py	1	17	35
zeeguu/api/endpoints/browsing_sessions.py	zeeguu/core/model/__init__.py	1	10	127
zeeguu/api/endpoints/helpers/activity_sessions.py	tools/migrations/26-02-19-a--add_badges.sql	1	25	10
zeeguu/core/audio_lessons/daily_lesson_generator.py	tools/migrations/26-03-13--add_user_avatar.sql	1	86	5
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/api/endpoints/exercises.py	1	39	72
zeeguu/api/endpoints/browsing_sessions.py	zeeguu/api/endpoints/user.py	1	10	101
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/friends/__init__.py	1	28	4
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/api/endpoints/browsing_sessions.py	1	17	10
zeeguu/core/leaderboards/__init__.py	tools/migrations/26-03-13--add_user_avatar.sql	1	3	5
zeeguu/core/model/user_exercise_session.py	zeeguu/api/endpoints/user.py	1	34	101
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/exercises.py	1	3	72
zeeguu/core/model/daily_audio_lesson.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	28	11
zeeguu/core/model/friendship.py	zeeguu/core/model/exercise_outcome.py	1	9	16
zeeguu/core/badges/badge_progress.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	26	25
zeeguu/core/friends/__init__.py	zeeguu/api/endpoints/friends.py	1	4	85
zeeguu/core/model/exercise_outcome.py	zeeguu/core/model/user.py	1	16	206
zeeguu/core/llm_services/simplification_service.py	zeeguu/api/endpoints/__init__.py	1	17	51
zeeguu/api/endpoints/bookmarks_and_words.py	zeeguu/api/endpoints/article_upload.py	1	77	11
zeeguu/core/util/time.py	zeeguu/api/endpoints/listening_sessions.py	1	16	14
zeeguu/core/model/user_badge.py	zeeguu/api/endpoints/user.py	1	5	101
zeeguu/core/model/__init__.py	tools/migrations/26-02-24-a--add_username.sql	1	127	6
